ref_area,indicator,source,time,obs_value,obs_status
NOR,LAP_2GDP_NOC_RT,XA:2206,2011,46.89,
NOR,LAP_2GDP_NOC_RT,XA:2206,2010,49.1,
NOR,LAP_2GDP_NOC_RT,XA:2206,2009,51.91,
NOR,LAP_2GDP_NOC_RT,XA:2206,2008,46.16,
NOR,LAP_2GDP_NOC_RT,XA:2206,2007,46.44,
NOR,LAP_2GDP_NOC_RT,XA:2206,2006,43.88,
NOR,LAP_2GDP_NOC_RT,XA:2206,2005,44.57,
NOR,LAP_2GDP_NOC_RT,XA:2206,2004,46.47,
NPL,LAP_2GDP_NOC_RT,XA:1947,2019,41.77,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2018,41.6,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2017,41.33,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2016,43.29,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2015,42.39,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2014,41.83,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2013,42.34,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2012,42.05,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2011,42.21,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2010,41.8,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2009,41.78,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2008,41.32,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2007,41.99,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2006,42.04,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2005,42.05,I
NPL,LAP_2GDP_NOC_RT,XA:1947,2004,41.8,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2019,52.11,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2018,51.62,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2017,51.4,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2016,51.36,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2015,49.46,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2014,49.64,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2013,49.45,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2012,51.58,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2011,50.87,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2010,51.17,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2009,51.99,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2008,53.36,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2007,51.44,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2006,51.73,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2005,52.1,I
NZL,LAP_2GDP_NOC_RT,XA:1884,2004,51.21,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2019,56.07,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2018,55.78,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2017,55.89,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2016,55.09,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2015,55.19,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2014,55.74,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2013,55.13,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2012,54.47,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2011,55.57,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2010,55.74,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2009,55,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2008,54.66,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2007,55.31,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2006,55.16,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2005,55.67,I
OMN,LAP_2GDP_NOC_RT,XA:1949,2004,55.89,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2019,41.51,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2018,40.59,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2017,40.61,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2016,40.59,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2015,40.58,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2014,40.95,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2013,40.5,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2012,40.51,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2011,40.85,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2010,41.36,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2009,40.93,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2008,41.46,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2007,40.84,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2006,40.59,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2005,40.48,I
PAK,LAP_2GDP_NOC_RT,XA:2080,2004,40.22,I
PAN,LAP_2GDP_NOC_RT,XA:2082,2019,34.08,
PAN,LAP_2GDP_NOC_RT,XA:2082,2018,32.85,
PAN,LAP_2GDP_NOC_RT,XA:2082,2017,30.99,
PAN,LAP_2GDP_NOC_RT,XA:2082,2016,31.18,
PAN,LAP_2GDP_NOC_RT,XA:2082,2015,30.61,
PAN,LAP_2GDP_NOC_RT,XA:2082,2014,30.02,
PAN,LAP_2GDP_NOC_RT,XA:2082,2013,30.32,
PAN,LAP_2GDP_NOC_RT,XA:2082,2012,32.74,
PAN,LAP_2GDP_NOC_RT,XA:2082,2011,34.39,
PAN,LAP_2GDP_NOC_RT,XA:2082,2010,37.02,
PAN,LAP_2GDP_NOC_RT,XA:2082,2009,37.34,M
PAN,LAP_2GDP_NOC_RT,XA:2082,2008,37.61,
PAN,LAP_2GDP_NOC_RT,XA:2082,2007,39.67,M
PAN,LAP_2GDP_NOC_RT,XA:2082,2006,41.49,M
PAN,LAP_2GDP_NOC_RT,XA:2082,2005,41.35,M
PAN,LAP_2GDP_NOC_RT,XA:2082,2004,42.63,M
PER,LAP_2GDP_NOC_RT,XA:2084,2019,46.39,
PER,LAP_2GDP_NOC_RT,XA:2084,2018,43.83,
PER,LAP_2GDP_NOC_RT,XA:2084,2017,45.07,
PER,LAP_2GDP_NOC_RT,XA:2084,2016,44.9,
PER,LAP_2GDP_NOC_RT,XA:2084,2015,45.98,
PER,LAP_2GDP_NOC_RT,XA:2084,2014,45.83,
PER,LAP_2GDP_NOC_RT,XA:2084,2013,44.05,
PER,LAP_2GDP_NOC_RT,XA:2084,2012,43.89,
PER,LAP_2GDP_NOC_RT,XA:2084,2011,42.43,
PER,LAP_2GDP_NOC_RT,XA:2084,2010,44.15,
PER,LAP_2GDP_NOC_RT,XA:2084,2009,45.37,
PER,LAP_2GDP_NOC_RT,XA:2084,2008,45.54,
PER,LAP_2GDP_NOC_RT,XA:2084,2007,44.01,
PER,LAP_2GDP_NOC_RT,XA:2084,2006,44.62,M
PER,LAP_2GDP_NOC_RT,XA:2084,2005,45.59,M
PER,LAP_2GDP_NOC_RT,XA:2084,2004,45.77,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2019,42.54,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2018,42.72,
PHL,LAP_2GDP_NOC_RT,XA:2086,2017,42.27,
PHL,LAP_2GDP_NOC_RT,XA:2086,2016,42.64,
PHL,LAP_2GDP_NOC_RT,XA:2086,2015,44.9,
PHL,LAP_2GDP_NOC_RT,XA:2086,2014,44.89,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2013,44.61,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2012,45.43,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2011,46.2,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2010,42.88,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2009,37.01,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2008,37.89,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2007,38.01,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2006,38.35,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2005,38.57,M
PHL,LAP_2GDP_NOC_RT,XA:2086,2004,38.01,M
PNG,LAP_2GDP_NOC_RT,XA:2088,2019,29.61,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2018,30.65,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2017,30.25,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2016,30.16,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2015,30.2,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2014,29.44,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2013,31,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2012,30.96,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2011,31.53,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2010,30.35,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2009,31,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2008,32.08,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2007,30.97,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2006,31.46,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2005,34.44,I
PNG,LAP_2GDP_NOC_RT,XA:2088,2004,38.09,I
POL,LAP_2GDP_NOC_RT,XA:2090,2019,49.28,M
POL,LAP_2GDP_NOC_RT,XA:2090,2018,49.06,
POL,LAP_2GDP_NOC_RT,XA:2090,2017,47.59,
POL,LAP_2GDP_NOC_RT,XA:2090,2016,48.85,
POL,LAP_2GDP_NOC_RT,XA:2090,2015,46.61,
POL,LAP_2GDP_NOC_RT,XA:2090,2014,47.28,
POL,LAP_2GDP_NOC_RT,XA:2090,2013,46.82,
POL,LAP_2GDP_NOC_RT,XA:2090,2012,47.1,
POL,LAP_2GDP_NOC_RT,XA:2090,2011,46.47,
POL,LAP_2GDP_NOC_RT,XA:2090,2010,47.97,M
POL,LAP_2GDP_NOC_RT,XA:2090,2009,48.05,M
POL,LAP_2GDP_NOC_RT,XA:2090,2008,49.83,
POL,LAP_2GDP_NOC_RT,XA:2090,2007,47.37,
POL,LAP_2GDP_NOC_RT,XA:2090,2006,47.55,
POL,LAP_2GDP_NOC_RT,XA:2090,2005,48.18,
POL,LAP_2GDP_NOC_RT,XA:2090,2004,48.79,M
PRI,LAP_2GDP_NOC_RT,XA:2092,2019,58.38,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2018,59.33,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2017,59.08,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2016,58.81,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2015,58.79,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2014,58.8,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2013,58.64,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2012,58.57,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2011,58.63,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2010,58.63,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2009,58.89,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2008,58.87,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2007,58.77,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2006,58.8,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2005,58.88,I
PRI,LAP_2GDP_NOC_RT,XA:2092,2004,57.03,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2019,39.52,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2018,40.44,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2017,40.27,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2016,38.72,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2015,39.8,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2014,39.34,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2013,39.34,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2012,39.3,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2011,39.41,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2010,39.67,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2009,39.75,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2008,38.91,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2007,39.82,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2006,39.77,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2005,38.77,I
PRK,LAP_2GDP_NOC_RT,XA:1957,2004,39.15,I
PRT,LAP_2GDP_NOC_RT,XA:2096,2019,55.03,M
PRT,LAP_2GDP_NOC_RT,XA:2096,2018,54.72,
PRT,LAP_2GDP_NOC_RT,XA:2096,2017,55.06,
PRT,LAP_2GDP_NOC_RT,XA:2096,2016,53.87,
PRT,LAP_2GDP_NOC_RT,XA:2096,2015,54.47,
PRT,LAP_2GDP_NOC_RT,XA:2096,2014,56.73,
PRT,LAP_2GDP_NOC_RT,XA:2096,2013,59.2,
PRT,LAP_2GDP_NOC_RT,XA:2096,2012,59.63,
PRT,LAP_2GDP_NOC_RT,XA:2096,2011,59.87,
PRT,LAP_2GDP_NOC_RT,XA:2096,2010,62.24,M
PRT,LAP_2GDP_NOC_RT,XA:2096,2009,63.76,M
PRT,LAP_2GDP_NOC_RT,XA:2096,2008,62.83,
PRT,LAP_2GDP_NOC_RT,XA:2096,2007,62.43,M
PRT,LAP_2GDP_NOC_RT,XA:2096,2006,63.11,M
PRT,LAP_2GDP_NOC_RT,XA:2096,2005,65.45,M
PRT,LAP_2GDP_NOC_RT,XA:2096,2004,65.76,M
PRY,LAP_2GDP_NOC_RT,XA:2098,2019,46.14,
PRY,LAP_2GDP_NOC_RT,XA:2098,2018,45.5,
PRY,LAP_2GDP_NOC_RT,XA:2098,2017,45.39,
PRY,LAP_2GDP_NOC_RT,XA:2098,2016,44.86,
PRY,LAP_2GDP_NOC_RT,XA:2098,2015,47.34,
PRY,LAP_2GDP_NOC_RT,XA:2098,2014,46.47,
PRY,LAP_2GDP_NOC_RT,XA:2098,2013,46.18,
PRY,LAP_2GDP_NOC_RT,XA:2098,2012,46.4,
PRY,LAP_2GDP_NOC_RT,XA:2098,2011,43,
PRY,LAP_2GDP_NOC_RT,XA:2098,2010,43.94,
PRY,LAP_2GDP_NOC_RT,XA:2098,2009,45.25,
PRY,LAP_2GDP_NOC_RT,XA:2098,2008,41.83,
PRY,LAP_2GDP_NOC_RT,XA:2098,2007,42.44,M
PRY,LAP_2GDP_NOC_RT,XA:2098,2006,43.1,M
PRY,LAP_2GDP_NOC_RT,XA:2098,2005,43.75,M
PRY,LAP_2GDP_NOC_RT,XA:2098,2004,44.29,M
PSE,LAP_2GDP_NOC_RT,XA:2100,2019,42.57,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2018,42.73,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2017,42.39,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2016,41.16,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2015,41.63,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2014,41.99,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2013,41.57,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2012,41.49,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2011,41.2,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2010,41.5,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2009,41.3,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2008,41.47,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2007,41.97,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2006,42.41,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2005,41.35,I
PSE,LAP_2GDP_NOC_RT,XA:2100,2004,40.49,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2019,53.19,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2018,53.17,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2017,53.19,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2016,53.21,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2015,53.33,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2014,53.61,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2013,53.65,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2012,53.96,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2011,54.42,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2010,54.32,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2009,54.72,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2008,53.77,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2007,53.39,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2006,53.59,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2005,53.49,I
PYF,LAP_2GDP_NOC_RT,XA:2102,2004,53.33,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2019,25.74,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2018,25.72,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2017,28.38,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2016,30.02,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2015,27.23,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2014,18.45,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2013,17.59,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2012,16.03,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2011,14.94,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2010,19.19,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2009,22.47,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2008,15.54,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2007,17.87,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2006,18.31,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2005,17.19,I
QAT,LAP_2GDP_NOC_RT,XA:2104,2004,19.95,I
ROU,LAP_2GDP_NOC_RT,XA:2108,2019,43.87,M
ROU,LAP_2GDP_NOC_RT,XA:2108,2018,44.24,
ROU,LAP_2GDP_NOC_RT,XA:2108,2017,43.56,
ROU,LAP_2GDP_NOC_RT,XA:2108,2016,44.12,
ROU,LAP_2GDP_NOC_RT,XA:2108,2015,40.33,
ROU,LAP_2GDP_NOC_RT,XA:2108,2014,39.92,
ROU,LAP_2GDP_NOC_RT,XA:2108,2013,39.65,
ROU,LAP_2GDP_NOC_RT,XA:2108,2012,40.31,M
ROU,LAP_2GDP_NOC_RT,XA:2108,2011,40.12,
ROU,LAP_2GDP_NOC_RT,XA:2108,2010,43.96,M
ROU,LAP_2GDP_NOC_RT,XA:2108,2009,40.93,M
ROU,LAP_2GDP_NOC_RT,XA:2108,2008,42.86,
ROU,LAP_2GDP_NOC_RT,XA:2108,2007,40.93,
ROU,LAP_2GDP_NOC_RT,XA:2108,2006,46.83,M
ROU,LAP_2GDP_NOC_RT,XA:2108,2005,48.31,M
ROU,LAP_2GDP_NOC_RT,XA:2108,2004,45.22,M
RUS,LAP_2GDP_NOC_RT,XA:2110,2019,52.08,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2018,51.86,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2017,51.96,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2016,52.16,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2015,50.93,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2014,51.26,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2013,50.18,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2012,47.87,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2011,47.47,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2010,53.56,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2009,57.87,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2008,52.13,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2007,50.35,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2006,49.07,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2005,48.34,I
RUS,LAP_2GDP_NOC_RT,XA:2110,2004,50.6,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2019,40.13,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2018,40.43,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2017,41.64,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2016,41.16,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2015,40.46,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2014,41.21,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2013,41.63,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2012,40.64,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2011,40.87,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2010,41.11,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2009,41.46,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2008,40.26,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2007,41.36,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2006,41.16,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2005,41.35,I
RWA,LAP_2GDP_NOC_RT,XA:2112,2004,42.06,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2019,30.84,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2018,30.42,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2017,30.93,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2016,30.39,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2015,29.29,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2014,21.87,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2013,20.84,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2012,20.8,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2011,21.07,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2010,24.78,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2009,27.34,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2008,20.48,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2007,24.8,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2006,25.98,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2005,27.13,I
SAU,LAP_2GDP_NOC_RT,XA:2114,2004,30.86,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2019,39.88,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2018,39.28,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2017,39.09,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2016,39.37,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2015,39.38,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2014,39.01,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2013,39.17,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2012,40.2,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2011,40.48,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2010,40.05,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2009,40.05,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2008,39.35,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2007,38.87,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2006,39.21,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2005,40.35,I
SDN,LAP_2GDP_NOC_RT,XA:2116,2004,39.41,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2019,40.26,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2018,41.53,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2017,40.04,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2016,37.85,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2015,38.04,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2014,39.54,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2013,40.28,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2012,40.62,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2011,40.78,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2010,39.42,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2009,41.86,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2008,41.17,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2007,42.32,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2006,41.69,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2005,42.82,I
SEN,LAP_2GDP_NOC_RT,XA:2118,2004,40.38,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2019,49.62,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2018,49.35,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2017,49.25,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2016,50.32,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2015,50.12,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2014,50.02,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2013,48.69,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2012,47.64,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2011,46.33,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2010,46.1,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2009,48.91,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2008,48.52,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2007,45.75,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2006,45.71,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2005,45.94,I
SGP,LAP_2GDP_NOC_RT,XA:2120,2004,45.6,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2019,40.41,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2018,39.88,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2017,39.65,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2016,39.59,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2015,40.57,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2014,40.67,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2013,39.79,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2012,40.56,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2011,39.45,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2010,39.22,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2009,40.54,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2008,39.88,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2007,40.19,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2006,40.14,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2005,40.02,I
SLB,LAP_2GDP_NOC_RT,XA:2122,2004,39.82,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2019,42.07,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2018,42.22,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2017,42.17,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2016,42.04,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2015,43.63,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2014,41.89,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2013,40.92,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2012,41.43,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2011,42.1,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2010,42.16,I
